seam_x,seam_y,seam_z,interior,floor
-1077.59765625,1396.0391845703125,4139.95361328125,180.0,35.0
1077.59765625,1396.0391845703125,4139.95361328125,180.0,35.0
-1077.59765625,1396.2762451171875,4229.8427734375,180.0,35.0
1077.59765625,1396.2762451171875,4229.8427734375,180.0,35.0
-1077.59765625,1396.0391845703125,4713.720703125,180.0,35.0
1077.59765625,1396.0391845703125,4713.72119140625,180.0,35.0
-1024.50927734375,1396.294189453125,4803.60986328125,180.0,35.0
-1075.6773681640625,1500.0,4800.9462890625,90.0,49.497
1075.6727294921875,1500.0,4800.95263671875,90.0,49.497
-1024.50927734375,1396.2294921875,4139.95361328125,90.0,49.497
-1024.50927734375,1396.294189453125,4229.8427734375,90.0,49.497
1024.50927734375,1396.2294921875,4139.95361328125,90.0,49.497
1024.50927734375,1396.294189453125,4229.8427734375,90.0,49.497
-1024.50927734375,1396.2294921875,4713.720703125,90.0,49.497
1024.50927734375,1396.2294921875,4713.72119140625,90.0,49.497
