seam_x,seam_y,seam_z,interior,floor
-50.0,600.0,-150.0,180.0,35.0
-79.42562866210938,600.0,-150.00001525878906,180.0,35.0
-100.0,600.0,-206.3128662109375,180.0,35.0
-79.42562866210938,600.0,150.00001525878906,180.0,35.0
-99.99999237060547,600.0,210.75770568847656,180.0,35.0
-50.0,600.0,150.0,180.0,35.0
-93.38602447509766,600.0,-135.2725067138672,148.325,36.381
-125.47084045410156,600.0,133.49671936035156,144.376,36.762
-130.2358856201172,600.0,207.1914520263672,138.576,37.418
-93.38616180419922,600.0,135.27281188964844,136.638,37.665
-121.02599334716797,600.0,-127.94033813476562,135.567,37.807
-133.56936645507812,600.0,-206.08035278320312,130.494,38.541
-100.0,600.0,150.0,90.0,49.497
-100.0,9.600000339560211e-05,-399.99981689453125,90.0,49.497
-3300.0,9.600000339560211e-05,-400.00018310546875,90.0,49.497
-3300.0,4.3000000005122274e-05,1599.9998779296875,90.0,49.497
-100.0,4.3000000005122274e-05,1600.0001220703125,90.0,49.497
