seam_x,seam_y,seam_z,init_x,init_y,init_z,dest_x,dest_y,dest_z,angle_deg
1550.0,1.0000020265579224,-150.0,1550.0,1.0000020265579224,-99.0,1550.0001220703125,1.0000020265579224,-150.1000213623047,180.0
1550.0,1.0000020265579224,150.0,1550.0,1.0000020265579224,99.0,1550.0001220703125,1.0000020265579224,150.09999084472656,180.0
-1550.0,1.0000430345535278,-149.99996948242188,-1550.0,1.0000430345535278,-98.99996948242188,-1550.0001220703125,1.0000430345535278,-150.09999084472656,180.0
-1550.0,1.0000417232513428,150.00003051757812,-1550.0,1.0000417232513428,99.00003051757812,-1550.0001220703125,1.0000417232513428,150.1000213623047,180.0
-1398.8426513671875,1.000041127204895,150.00003051757812,-1407.77978515625,1.000041127204895,88.45327758789062,-1398.8277587890625,1.000041127204895,150.09913635253906,98.524
-149.9999237060547,1.0,-1402.2633056640625,-102.92164611816406,1.0,-1361.36181640625,-150.07542419433594,1.0,-1402.3287353515625,98.032
150.0000762939453,0.9999625086784363,1401.453857421875,102.9306869506836,0.9999625086784363,1360.4901123046875,150.07550048828125,0.9999625086784363,1401.5194091796875,97.935
1393.439453125,1.0,-150.0,1352.4752197265625,1.0,-102.93067169189453,1393.505126953125,1.0,-150.07542419433594,97.934
-1398.8424072265625,1.0000371932983398,-149.99996948242188,-1352.758544921875,1.0000371932983398,-103.65425872802734,-1398.912841796875,1.0000371932983398,-150.0708770751953,90.325
150.0000762939453,1.0,-1402.26318359375,103.70747375488281,1.0,-1355.7977294921875,150.07061767578125,1.0,-1402.333984375,89.786
1393.439453125,1.0,150.0,1346.9442138671875,1.0,103.7115249633789,1393.595458984375,1.0,150.15525817871094,89.745
