seam_x,seam_y,seam_z,init_x,init_y,init_z,dest_x,dest_y,dest_z,angle_deg
-3179.785888671875,57.93365478515625,-1650.920166015625,-3187.001220703125,57.93365478515625,-1701.8541259765625,-3179.771728515625,57.93365478515625,-1650.819091796875,161.874
-4350.88330078125,57.93365478515625,-1005.7810668945312,-4335.8837890625,57.93365478515625,-956.2194213867188,-4350.912109375,57.93365478515625,-1005.8770141601562,156.003
-3572.482666015625,57.93365478515625,-1138.6312255859375,-3624.646240234375,57.93365478515625,-1135.1986083984375,-3572.383056640625,57.93365478515625,-1138.637939453125,149.512
-3943.136962890625,57.93365478515625,-1717.923583984375,-3891.8779296875,57.93365478515625,-1715.1387939453125,-3944.435302734375,57.93365478515625,-1717.9942626953125,164.215
-4049.306640625,57.93365478515625,-1171.82470703125,-4005.145263671875,57.93365478515625,-1139.6422119140625,-4049.387451171875,57.93365478515625,-1171.8836669921875,129.838
-3489.005126953125,57.93365478515625,-896.3203125,-3527.655517578125,57.93365478515625,-857.0695190429688,-3488.935546875,57.93365478515625,-896.3912963867188,127.135
-3489.005126953125,57.93365478515625,-1549.6962890625,-3531.201904296875,57.93365478515625,-1587.261474609375,-3488.9306640625,57.93365478515625,-1549.6300048828125,119.605
-4635.91748046875,57.93365478515625,-981.6463012695312,-4589.13623046875,57.93365478515625,-938.65869140625,-4635.9912109375,57.93365478515625,-981.714111328125,94.84
-4599.80078125,1099.9998779296875,-270.9765625,-4534.50634765625,1099.9998779296875,-271.0125732421875,-4600.02197265625,1099.9998779296875,-270.9764099121094,90.472
-4533.298828125,1100.0,455.3070068359375,-4468.00439453125,1100.0,455.27081298828125,-4533.8828125,1100.0,455.30731201171875,90.473
-3061.203125,1099.99951171875,454.9090576171875,-3108.490966796875,1099.99951171875,409.2941589355469,-3060.7861328125,1099.99951171875,455.3114318847656,89.527
