seam_x,seam_y,seam_z,interior,floor
3634.985107421875,-500.0,-2449.008056640625,159.609,35.562
798.47900390625,-231.63421630859375,614.5440673828125,158.855,35.604
728.8919067382812,-231.63421630859375,601.8740234375,153.727,35.941
561.4071044921875,-231.63421630859375,747.771728515625,134.858,37.903
864.1363525390625,-231.63421630859375,654.7228393554688,127.644,39.0
3120.80419921875,-165.88037109375,-1099.606689453125,90.0,49.497
3320.31640625,-165.88037109375,-1101.079345703125,90.0,49.497
3219.823974609375,-165.88037109375,-1000.5868530273438,90.0,49.497
3370.8369140625,-209.6500244140625,1350.342529296875,90.0,49.497
3570.34912109375,-209.6500244140625,1351.815185546875,90.0,49.497
-900.0,-200.0000762939453,-150.0,90.0,49.497
-900.0,-200.0000762939453,-250.0,90.0,49.497
-900.0,-200.0000762939453,150.0,90.0,49.497
-900.0,-200.0000762939453,250.0,90.0,49.497
1103.877197265625,-283.43243408203125,-1689.7056884765625,90.0,49.497
1280.1875,-283.43243408203125,-1689.7056884765625,90.0,49.497
1103.8770751953125,-283.43243408203125,-1515.9788818359375,90.0,49.497
1280.1875,-283.43243408203125,-1515.9788818359375,90.0,49.497
652.3221435546875,-231.63421630859375,623.7638549804688,90.0,49.497
3221.296630859375,-165.88037109375,-1200.099365234375,90.0,49.498
3469.8564453125,-209.65000915527344,1251.3226318359375,90.0,49.498
3471.329345703125,-209.65003967285156,1450.835205078125,90.0,49.498
