seam_x,seam_y,seam_z,interior,floor
250.0,-150.0,101.25590515136719,180.0,35.0
275.0,0.0,-70.0,180.0,35.0
300.0,0.0,-70.0,180.0,35.0
275.0,0.0,0.0,180.0,35.0
300.0,0.0,0.0,180.0,35.0
400.0,0.0,-70.0,180.0,35.0
400.0,0.0,-9.999999974752427e-07,180.0,35.0
-284.6233825683594,-150.0,696.8631591796875,149.717,36.259
205.2806854248047,0.0,-164.73756408691406,146.989,36.504
250.0,0.0,0.0,90.0,49.497
250.0,0.0,-70.0,90.0,49.497
550.0,0.0,-9.999999974752427e-07,90.0,49.497
550.0,0.0,-70.0,90.0,49.497
-312.5,0.0,-162.5,89.229,49.834
