seam_x,seam_y,seam_z,interior,floor
-3438.578369140625,728.4600219726562,-2682.390380859375,180.0,35.0
-3209.969482421875,728.4600219726562,-2488.125244140625,180.0,35.0
-4486.80517578125,709.2266845703125,-1727.7471923828125,180.0,35.0
-4470.47216796875,709.2266845703125,-1836.114501953125,180.0,35.0
-4415.77734375,725.9533081054688,-1056.4561767578125,180.0,35.0
-4320.09521484375,725.9533081054688,-1056.4559326171875,180.0,35.0
-4279.65869140625,728.4600219726562,-2383.61474609375,178.825,35.002
-4566.9560546875,685.0458374023438,-2316.462158203125,177.185,35.011
-4690.82177734375,820.62939453125,-1141.8944091796875,174.485,35.041
-4690.82177734375,1096.0308837890625,-1141.8944091796875,174.485,35.041
-4575.08984375,685.0458374023438,-2150.8974609375,172.697,35.071
-4787.21826171875,728.4600219726562,-1522.1253662109375,168.331,35.182
-4114.24853515625,1700.953369140625,-638.7747192382812,166.616,35.24
-4762.04833984375,728.4600219726562,-1112.02294921875,165.356,35.288
-4735.0341796875,728.4600219726562,-1886.2012939453125,164.434,35.325
-4195.798828125,1700.953369140625,-734.115234375,164.139,35.338
-4311.72802734375,1698.193359375,-2454.639892578125,159.139,35.588
-4231.46142578125,728.4600219726562,-738.4404907226562,157.317,35.697
-4316.45458984375,728.4600219726562,-791.9486083984375,156.132,35.773
-3194.326416015625,1686.9317626953125,-2376.216796875,155.347,35.826
-4289.4287109375,1700.953369140625,-796.323486328125,153.572,35.952
-4625.95947265625,728.4600219726562,-837.23681640625,148.337,36.38
-4689.37060546875,728.4600219726562,-890.421630859375,148.146,36.397
-3084.379638671875,728.4600219726562,-1169.333251953125,147.087,36.495
-3831.375732421875,728.4600219726562,-2412.823486328125,136.89,37.632
-3619.064208984375,1700.0438232421875,-699.4597778320312,132.82,38.192
-3409.42431640625,728.4600219726562,-791.5682983398438,131.855,38.334
-3150.153564453125,728.4600219726562,-2358.55908203125,128.698,38.826
-3833.166748046875,1698.49951171875,-2416.537353515625,128.338,38.885
-3182.116943359375,1696.2191162109375,-2451.919189453125,121.186,40.177
-3079.334716796875,728.4600219726562,-1972.9261474609375,99.755,45.771
-3575.084228515625,728.4600219726562,-788.2568969726562,99.743,45.775
-4464.1455078125,685.0458374023438,-1150.157958984375,99.139,45.98
-4661.60498046875,820.6295166015625,-857.642578125,95.869,47.146
-4661.60498046875,1096.031005859375,-857.642578125,95.869,47.146
-3215.478515625,715.5895385742188,-2476.128662109375,93.806,47.932
-3790.1923828125,1714.5733642578125,-598.712158203125,93.385,48.098
-4471.72119140625,685.0413208007812,-2131.522705078125,93.36,48.108
-3516.487548828125,728.4600219726562,-2748.59375,92.81,48.327
-3527.63623046875,1696.2188720703125,-2745.426025390625,92.544,48.434
-4505.23046875,709.2265625,-1729.3492431640625,91.531,48.849
-4498.72021484375,709.2265625,-1837.7164306640625,90.192,49.415
-4298.7451171875,1363.453125,-964.3391723632812,90.109,49.45
-4399.5556640625,725.9500122070312,-1060.4210205078125,90.103,49.453
-4030.5830078125,1714.577392578125,-475.6726379394531,90.05,49.476
-4494.9755859375,710.4800415039062,-1758.06298828125,90.024,49.487
-4616.95947265625,685.0458374023438,-2316.466796875,90.005,49.495
-4261.3935546875,685.0458374023438,-2100.8974609375,90.006,49.495
-4466.103515625,685.0458374023438,-1731.6845703125,90.005,49.495
-4516.10302734375,685.0458374023438,-1696.8421630859375,90.006,49.495
-4464.1484375,685.0458374023438,-1187.650146484375,90.005,49.495
-4323.28076171875,685.0458374023438,-1042.360595703125,90.006,49.495
-4349.55517578125,725.9532470703125,-1070.4259033203125,90.002,49.496
-3492.517822265625,715.5894165039062,-2711.135986328125,90.003,49.496
-4679.93505859375,685.0458374023438,-1741.6448974609375,90.003,49.496
-4211.39306640625,685.0458374023438,-2150.897216796875,90.003,49.496
-4672.8076171875,685.0458374023438,-1528.844482421875,90.003,49.496
-4627.361328125,685.0458374023438,-875.5501098632812,90.003,49.496
-4457.32568359375,685.0458374023438,-1516.3900146484375,90.003,49.496
-4273.28076171875,685.0458374023438,-1092.360595703125,90.003,49.496
-4700.8193359375,685.0413208007812,-1709.3123779296875,90.0,49.497
-4693.1162109375,685.0413208007812,-1514.06640625,90.0,49.497
-4289.42578125,685.0413208007812,-857.642578125,90.0,49.497
-4288.74560546875,1361.989990234375,-964.3204956054688,90.0,49.497
-4482.06005859375,710.4822998046875,-1807.4063720703125,90.001,49.497
-4399.5732421875,725.9532470703125,-1070.425537109375,90.0,49.497
-4298.7451171875,1361.9930419921875,-1014.321044921875,90.001,49.497
-3416.507568359375,1696.2235107421875,-2651.0244140625,90.001,49.497
-3302.1826171875,1696.2235107421875,-2553.9169921875,90.0,49.497
-4567.8310546875,816.7047729492188,-2273.156982421875,90.0,49.497
-4567.8310546875,816.7047729492188,-2193.8447265625,90.0,49.497
-4497.21142578125,685.0413208007812,-1697.3583984375,90.0,49.497
-4557.65283203125,816.7047729492188,-1731.2374267578125,90.0,49.497
-4543.37841796875,816.7047729492188,-2273.156982421875,90.0,49.497
-4261.3935546875,685.0458374023438,-2150.897216796875,90.0,49.497
-4606.8740234375,816.7047729492188,-999.2777099609375,90.0,49.497
-4631.326171875,816.7047729492188,-919.9654541015625,90.0,49.497
-4289.42578125,685.0413208007812,-1061.6007080078125,90.0,49.497
-4324.5634765625,685.0458374023438,-875.5499267578125,90.0,49.497
-4274.5634765625,685.0458374023438,-875.5502319335938,90.001,49.497
-4225.9306640625,685.0413208007812,-2335.47998046875,90.0,49.498
-4288.7451171875,1361.989990234375,-1014.3209228515625,89.999,49.498
-4484.9912109375,710.4822998046875,-1757.473388671875,89.999,49.498
-3111.66845703125,728.4600219726562,-2402.993408203125,89.998,49.498
-3168.18310546875,715.5894165039062,-2436.008544921875,89.998,49.498
-4543.3779296875,816.7047729492188,-2193.8447265625,90.0,49.498
-4225.93017578125,685.0413208007812,-2131.521728515625,90.0,49.498
-4516.103515625,685.0458374023438,-1731.684326171875,89.999,49.498
-4489.16162109375,685.0413208007812,-1515.32421875,90.0,49.498
-4606.8740234375,816.7047729492188,-919.9653930664062,90.0,49.498
-4631.326171875,816.7047729492188,-999.2778930664062,90.0,49.498
-4507.32568359375,685.0458374023438,-1516.39013671875,90.0,49.498
-4514.1484375,685.0458374023438,-1187.6502685546875,90.0,49.498
-4323.28076171875,685.0458374023438,-1092.3607177734375,90.0,49.498
-4349.55517578125,725.9500122070312,-1060.4212646484375,89.997,49.499
-3923.71826171875,1714.5733642578125,-530.3689575195312,89.996,49.499
