seam_x,seam_y,seam_z,interior,floor
-700.0,-1.4000000192027073e-05,-693.3392333984375,180.0,35.0
-1000.0,-1.4000000192027073e-05,-693.3392333984375,180.0,35.0
103.20907592773438,-3.3179121017456055,-640.2474975585938,180.0,35.0
-700.0,-3.3179121017456055,-761.8145751953125,180.0,35.0
52.55022048950195,0.0,-750.0,180.0,35.0
52.55022048950195,0.0,447.1295471191406,180.0,35.0
103.20902252197266,0.0,397.1295471191406,180.0,35.0
-939.0531005859375,-1.8999999156221747e-05,-750.0,180.0,35.0
-939.0531005859375,-1.8999999156221747e-05,750.0,180.0,35.0
840.5390625,450.0,750.0,180.0,35.0
840.5390625,450.0,-750.0000610351562,180.0,35.0
-504.9781494140625,450.0,-702.40283203125,180.0,35.0
-473.0288391113281,450.0,750.0,180.0,35.0
391.4207763671875,450.0,654.9782104492188,180.0,35.0
-700.0,0.0,-133.1904296875,180.0,35.0
-700.0,0.0,49.046531677246094,180.0,35.0
413.4840393066406,450.0,-703.4605712890625,180.0,35.0
410.6069030761719,450.0,-703.4605712890625,180.0,35.0
103.20907592773438,0.0,-630.1519165039062,180.0,35.0
-999.9999389648438,-1.8999999156221747e-05,-452.8704528808594,180.0,35.0
-700.0000610351562,450.0,750.0,180.0,35.0
-650.0,0.0,-750.0,180.0,35.0
-205.2981719970703,0.0,-750.0,180.0,35.0
-155.2981719970703,0.0,-750.0,180.0,35.0
103.20899963378906,0.0,-700.0,180.0,35.0
103.20899963378906,3.000000106112566e-06,-341.0372009277344,180.0,35.0
103.20899963378906,1.9999999949504854e-06,-291.0372009277344,180.0,35.0
-650.0,0.0,447.1295471191406,180.0,35.0
-453.80078125,1.9999999949504854e-06,447.1295471191406,180.0,35.0
103.20902252197266,1.9999999949504854e-06,101.5759506225586,180.0,35.0
103.20902252197266,3.000000106112566e-06,51.57594680786133,180.0,35.0
-203.80078125,0.0,447.1295471191406,180.0,35.0
-656.8576049804688,367.5738220214844,106.36742401123047,180.0,35.0
-656.8576049804688,367.5738220214844,56.936893463134766,180.0,35.0
391.4208068847656,450.0,750.0,180.0,35.0
-950.0,-1.700000029813964e-05,-750.0,180.0,35.0
-1000.0,450.0,692.3560180664062,180.0,35.0
-944.5272827148438,450.0,750.0,180.0,35.0
-825.9027099609375,450.0,-1059.526611328125,180.0,35.0
-537.3087768554688,450.0,-1059.526611328125,180.0,35.0
-104.41780090332031,450.0,-1059.526611328125,180.0,35.0
-895.9027099609375,450.0,-989.5267333984375,180.0,35.0
-537.3087768554688,450.0,-989.52685546875,180.0,35.0
-104.41780090332031,450.0,-989.5267333984375,180.0,35.0
328.4731750488281,450.0,-1059.526611328125,180.0,35.0
617.0670776367188,450.0,-1059.526611328125,180.0,35.0
328.4731750488281,450.0,-989.5267333984375,180.0,35.0
