seam_x,seam_y,seam_z,interior,floor
-747.8547973632812,765.998779296875,803.8836059570312,180.0,35.0
-1651.7615966796875,693.9949340820312,1240.67529296875,180.0,35.0
-747.8550415039062,696.8265380859375,803.8833618164062,180.0,35.0
-979.78271484375,-2.42118501663208,-438.1702575683594,180.0,35.0
-993.317138671875,-2.42118501663208,-589.3775024414062,180.0,35.0
-1199.9998779296875,-250.0,-2100.0,180.0,35.0
-1200.0,-250.0,-1700.0,180.0,35.0
-94.0532455444336,-11.079092025756836,-1122.4266357421875,180.0,35.0
99.67327117919922,-15.533905029296875,-1118.888427734375,180.0,35.0
144.2908935546875,-15.533905029296875,-1120.5985107421875,180.0,35.0
904.214599609375,680.3546142578125,664.8480224609375,180.0,35.0
-475.6206970214844,-27.283000946044922,-1040.30078125,180.0,35.0
472.8823547363281,-18.099441528320312,-1044.2646484375,180.0,35.0
1058.330078125,694.5828247070312,-386.044921875,180.0,35.0
2196.263916015625,0.0,-155.84083557128906,173.185,35.062
58.28647232055664,696.8277587890625,634.4589233398438,160.062,35.537
-444.12176513671875,696.8271484375,642.8042602539062,153.015,35.993
-1112.0333251953125,0.0,440.3335266113281,146.052,36.594
424.5854187011719,766.0006103515625,818.5577392578125,144.54,36.745
424.58544921875,696.828369140625,818.5576782226562,144.54,36.745
369.99322509765625,766.0000610351562,741.6861572265625,144.367,36.763
741.6022338867188,700.0,-966.1376953125,138.836,37.386
1083.290771484375,700.0,-440.33349609375,135.002,37.883
460.61932373046875,700.0,1093.11474609375,133.648,38.072
797.1389770507812,700.0,-893.0343627929688,95.196,47.398
921.8942260742188,700.0,-768.2682495117188,94.178,47.787
1098.7891845703125,-25.592090606689453,116.463623046875,93.429,48.08
143.86447143554688,-15.533905029296875,-1081.739501953125,92.824,48.322
710.1297607421875,700.0,-813.5270385742188,92.577,48.421
727.0556640625,700.0,813.794677734375,91.337,48.93
-86.67801666259766,855.62255859375,1068.966796875,91.11,49.025
100.0,0.002686999971047044,-1100.0,90.547,49.263
-193.53549194335938,772.8380126953125,997.9513549804688,90.0,49.497
-174.70326232910156,772.8380126953125,997.9513549804688,90.0,49.497
-264.5509338378906,772.8380126953125,1068.9647216796875,90.0,49.497
-174.70326232910156,772.8380126953125,1068.9666748046875,90.0,49.497
-103.68759155273438,772.8380126953125,997.9513549804688,90.0,49.497
-84.99474334716797,772.8378295898438,997.9513549804688,90.0,49.497
-84.99474334716797,772.8359985351562,1068.966796875,90.0,49.497
-13.979267120361328,772.8359985351562,1068.966796875,90.0,49.497
-175.47718811035156,855.6237182617188,1068.966796875,90.0,49.497
-104.4619369506836,855.623046875,1068.966796875,90.0,49.497
-100.00003814697266,0.0026859999634325504,-1100.0,90.0,49.497
1083.290771484375,0.0,-155.84083557128906,90.0,49.497
1083.290771484375,0.0,124.62805938720703,90.0,49.497
-196.02330017089844,0.0,1093.11474609375,90.0,49.497
-196.02330017089844,0.0,1553.37353515625,90.0,49.497
152.93707275390625,0.0,1553.37353515625,90.0,49.497
152.93707275390625,0.0,1093.11474609375,90.0,49.497
-199.99996948242188,-250.0,-2100.0,90.0,49.497
-199.99996948242188,-250.0,-1700.0,90.0,49.497
-2891.8759765625,-250.0,-1980.0,90.0,49.497
-2891.87548828125,-250.0,-2100.0,90.0,49.497
-2891.8759765625,-249.99658203125,-1830.0,90.0,49.497
-2891.87548828125,-249.99661254882812,-1700.0,90.0,49.497
200.0,0.0,-2100.0,90.0,49.497
-100.00003814697266,0.002013999968767166,-1200.0,90.0,49.497
100.0,0.0023509999737143517,-1200.0,90.0,49.497
-429.25872802734375,-27.282466888427734,-1079.203125,90.0,49.497
-521.982666015625,-27.282466888427734,-1001.3984375,90.0,49.497
334.1985168457031,694.5833740234375,-1028.095947265625,90.0,49.497
1076.3052978515625,694.5833740234375,-328.25457763671875,90.0,49.497
1040.35498046875,694.5833740234375,-443.835205078125,90.0,49.497
-193.53549194335938,772.8380126953125,1068.9666748046875,89.998,49.498
-13.979267120361328,772.8359985351562,997.9513549804688,89.999,49.498
-103.68759155273438,772.8377685546875,1068.966796875,90.0,49.498
-192.3387451171875,855.6237182617188,1068.966796875,90.0,49.498
681.9832153320312,-4.864964008331299,-720.8975219726562,90.0,49.498
200.0,0.0020570000633597374,-1200.0,90.0,49.498
423.2808837890625,-18.098905563354492,-1078.94189453125,90.0,49.498
522.4838256835938,-18.098905563354492,-1009.587158203125,90.0,49.498
-264.5509338378906,772.8380126953125,997.9493408203125,89.995,49.5
-1349.6181640625,700.0,684.490966796875,89.794,49.587
-996.8732299804688,794.8349609375,412.3552551269531,89.035,49.92
1100.677490234375,-19.33880615234375,-153.14247131347656,88.092,50.343
1229.8470458984375,700.0,959.861083984375,87.487,50.62
834.8849487304688,700.0,-688.760986328125,87.423,50.649
99.24686431884766,-15.533905029296875,-1080.0294189453125,87.176,50.764
813.73681640625,696.292724609375,-672.0858764648438,86.127,51.259
1080.0457763671875,-25.59208869934082,165.542724609375,85.465,51.578
-94.4796371459961,-11.079092025756836,-1083.5677490234375,76.668,56.429
700.6954345703125,700.7474975585938,-802.2745361328125,76.326,56.643
870.5855712890625,680.3546142578125,631.2190551757812,73.516,58.486
1078.9932861328125,-19.338804244995117,-153.14242553710938,65.035,65.109
652.692626953125,650.0,127.70863342285156,63.308,66.693
