seam_x,seam_y,seam_z,interior,floor
698.2647094726562,0.2965930104255676,950.9415283203125,180.0,35.0
125.0,0.2965930104255676,950.9415283203125,180.0,35.0
-698.2647094726562,0.29661300778388977,950.9415283203125,180.0,35.0
954.066162109375,900.0000610351562,-891.8396606445312,180.0,35.0
954.066162109375,900.0000610351562,-1263.8055419921875,180.0,35.0
-72.7826156616211,899.9999389648438,1218.7740478515625,180.0,35.0
77.19254302978516,900.0000610351562,1218.7740478515625,180.0,35.0
-954.3218383789062,900.0,-749.9999389648438,180.0,35.0
954.0662231445312,900.0000610351562,-750.0,180.0,35.0
-307.4292297363281,1025.0,-1859.5833740234375,180.0,35.0
-216.26600646972656,1024.9998779296875,-1889.2254638671875,180.0,35.0
216.2659454345703,1024.9998779296875,-1889.2254638671875,180.0,35.0
307.42919921875,1025.0,-1859.5833740234375,180.0,35.0
-507.83740234375,1025.0,-1708.21240234375,180.0,35.0
507.83740234375,1024.9998779296875,-1708.2125244140625,180.0,35.0
-952.6654052734375,900.0,-881.3543701171875,180.0,35.0
-75.0,900.0,1418.77392578125,180.0,35.0
75.0,900.0,1418.77392578125,180.0,35.0
509.8785095214844,900.0000610351562,-1704.568115234375,180.0,35.0
967.9935302734375,900.0000610351562,-1379.2645263671875,180.0,35.0
-800.0,0.0,125.0,180.0,35.0
800.0,0.0,125.0,180.0,35.0
-800.0,0.0,76.64450073242188,180.0,35.0
800.0,0.0,74.6828842163086,180.0,35.0
-125.0,3.7999998312443495e-05,1000.0,180.0,35.0
-700.0,0.0,1000.0,180.0,35.0
125.0,3.7999998312443495e-05,1000.0,180.0,35.0
700.0,0.0,1000.0,180.0,35.0
-75.0,0.0,1200.0,180.0,35.0
75.0,0.0,1200.0,180.0,35.0
270.0100402832031,155.9230194091797,-399.71923828125,180.0,35.0
259.549072265625,155.9230194091797,-413.220703125,180.0,35.0
-312.73883056640625,966.393798828125,-1132.770263671875,179.146,35.001
223.30674743652344,966.393798828125,-1132.770263671875,179.147,35.001
-549.0301513671875,900.0,-1679.1712646484375,176.611,35.015
