seam_x,seam_y,seam_z,interior,floor
1090.0,0.0,-3995.0,180.0,35.0
1010.0,0.0,-3995.0,180.0,35.0
1590.0,0.0,-3995.0,180.0,35.0
1510.0,0.0,-3995.0,180.0,35.0
2090.0,0.0,-3995.0,180.0,35.0
2010.0,0.0,-3995.0,180.0,35.0
2590.0,0.0,-3995.0,180.0,35.0
2510.0,0.0,-3995.0,180.0,35.0
90.0,0.0,-3995.0,180.0,35.0
10.0,0.0,-3995.0,180.0,35.0
590.0,0.0,-3995.0,180.0,35.0
510.0,0.0,-3995.0,180.0,35.0
-410.0,0.0,-3995.0,180.0,35.0
-490.0,0.0,-3995.0,180.0,35.0
-4000.0,-1000.0,-3400.0,180.0,35.0
-3000.0,-1000.0,-4300.0,180.0,35.0
-4000.0,-1000.0,-2600.0,180.0,35.0
-2000.0001220703125,-1000.0,-4300.0,180.0,35.0
-2000.0,-1000.0,-3400.0,180.0,35.0
-1100.0001220703125,-1000.0,-4300.0,180.0,35.0
-4000.0,-1000.0,-1800.0,180.0,35.0
-1000.0,-475.0,-2400.0,180.0,35.0
1050.0,0.0,-2800.0,180.0,35.0
-1000.0,-400.0,-1800.0,180.0,35.0
-4000.0,-1000.0,-1000.0,180.0,35.0
-4000.0,-1000.0,599.9999389648438,180.0,35.0
-4000.0,-1000.0,-200.0,180.0,35.0
750.0,-600.0,-300.0,180.0,35.0
750.0,-600.0,-600.0,180.0,35.0
-1000.0,-300.0,-999.9999389648438,180.0,35.0
-1000.0,-325.0,-1200.0,180.0,35.0
-1000.0,-250.0,-599.9999389648438,180.0,35.0
600.0,0.0,-1000.0,180.0,35.0
2200.0,-300.0,-2000.0,180.0,35.0
2200.0,-300.0,-1600.0,180.0,35.0
1250.0,0.0,-2800.0,180.0,35.0
-3800.0,0.0,1600.0,180.0,35.0
-3000.0,0.0,1600.0,180.0,35.0
-2800.0,0.0,1600.0,180.0,35.0
-1600.0,-3.000000106112566e-06,3572.7001953125,180.0,35.0
667.3104858398438,62.48097229003906,3040.408203125,179.974,35.0
462.45025634765625,62.480926513671875,3083.88134765625,180.0,35.0
829.7119140625,99.98092651367188,3095.376220703125,179.913,35.0
1283.1341552734375,24.989700317382812,3924.229248046875,179.931,35.0
2200.0,-300.0,2200.0,180.0,35.0
2047.0340576171875,18.721389770507812,2879.12255859375,179.913,35.0
2079.2783203125,37.47138977050781,2927.48876953125,179.928,35.0
2003.4649658203125,93.72138977050781,3083.88671875,180.0,35.0
2208.3251953125,93.72146606445312,3040.413818359375,180.0,35.0
-4800.0,-6.000000212225132e-06,1600.0,180.0,35.0
-1800.0,9.999999974752427e-07,1700.0,180.0,35.0
-1600.0,4.999999873689376e-06,1800.0,180.0,35.0
-1700.0,3.000000106112566e-06,1800.0,180.0,35.0
-1800.0,9.999999974752427e-07,1600.0,180.0,35.0
-1700.0,1.9999999949504854e-06,2800.0,180.0,35.0
-1600.0,1.9999999949504854e-06,2800.0,180.0,35.0
943.7120361328125,124.98092651367188,3095.276123046875,179.88,35.0
-3800.0,88.79997253417969,1700.0,180.0,35.0
-2800.0,176.30674743652344,1700.0,180.0,35.0
-4800.0,452.78509521484375,1700.0,180.0,35.0
-4900.0,452.78509521484375,1800.0,180.0,35.0
-4899.99951171875,452.7850646972656,2800.0,180.0,35.0
-4900.0,283.48980712890625,3199.999755859375,180.0,35.0
-1600.0,3.000000106112566e-06,3972.599853515625,180.0,35.0
-1600.0,1.9999999949504854e-06,4800.0,180.0,35.0
-1700.0,207.2002410888672,3572.700927734375,180.0,35.0
-1700.0,288.9892272949219,3972.576416015625,180.0,35.0
-4900.0,444.2245788574219,3800.0,180.0,35.0
-1700.0,288.9892272949219,4800.0,180.0,35.0
-1800.0,288.98919677734375,4900.0,180.0,35.0
-4900.0,309.3891906738281,4797.29736328125,180.0,35.0
-3589.5,753.699951171875,4900.0,179.87,35.0
-2799.999755859375,753.699951171875,4899.99951171875,180.0,35.0
1444.4251708984375,124.98979949951172,4085.52001953125,180.0,35.0
400.0,-0.9999989867210388,-2600.0,180.0,35.0
600.0,-0.9999989867210388,-2600.0,180.0,35.0
252.54270935058594,0.0,2878.63671875,159.738,35.554
1029.657470703125,0.02782999910414219,3923.748779296875,159.738,35.554
1793.557373046875,0.0,2878.642333984375,159.738,35.554
1378.150634765625,-2.4000000848900527e-05,3102.544189453125,158.785,35.608
2919.165283203125,-3.600000127335079e-05,3102.54931640625,158.785,35.608
2155.26513671875,0.027782000601291656,4147.65625,158.785,35.609
886.7172241210938,-0.00443900004029274,3259.609375,157.506,35.685
657.1051025390625,99.98092651367188,3213.93701171875,157.511,35.685
1663.83203125,0.0233910009264946,4304.72119140625,157.506,35.685
2427.732177734375,0.0,3259.614501953125,157.506,35.685
1434.2198486328125,199.9897003173828,4259.048828125,157.511,35.685
2198.119873046875,149.9713897705078,3213.9423828125,157.51,35.685
2256.63720703125,112.47138977050781,3072.68798828125,157.506,35.685
657.1075439453125,0.024181999266147614,3213.93896484375,157.502,35.686
1116.326904296875,-9.999999974752427e-07,3213.93798828125,157.498,35.686
1310.9803466796875,-9.999999974752427e-07,3083.875,157.493,35.686
1239.5694580078125,0.05201299861073494,4128.98779296875,157.498,35.686
1434.2222900390625,0.05201299861073494,4259.05078125,157.502,35.686
2003.469482421875,0.0,3083.88134765625,157.498,35.686
2198.122314453125,0.0,3213.944091796875,157.502,35.686
2657.342041015625,0.0,3213.943359375,157.498,35.686
402.1474914550781,0.0,3102.544189453125,157.499,35.686
626.0433959960938,0.0,3252.144775390625,157.5,35.686
890.1497192382812,-2.300000051036477e-05,3304.678955078125,157.5,35.686
1154.2540283203125,-2.4000000848900527e-05,3252.144775390625,157.5,35.686
1179.26220703125,0.02782999910414219,4147.65625,157.499,35.686
1403.158203125,0.027830999344587326,4297.25634765625,157.5,35.686
1943.1622314453125,0.0,3102.5498046875,157.499,35.686
2851.9951171875,0.0,3083.880615234375,157.493,35.686
2167.05810546875,0.0,3252.14990234375,157.5,35.686
2088.09521484375,0.02782999910414219,4128.9873046875,157.493,35.686
1893.4417724609375,0.02782999910414219,4259.0498046875,157.498,35.686
1667.264404296875,0.027783000841736794,4349.791015625,157.5,35.686
1931.36865234375,0.027783000841736794,4297.25634765625,157.5,35.686
2431.164306640625,-3.600000127335079e-05,3304.684326171875,157.5,35.686
2695.2685546875,-3.600000127335079e-05,3252.14990234375,157.5,35.686
1250.7724609375,-0.004546999931335449,3875.81591796875,157.483,35.687
2014.6724853515625,-0.021448999643325806,2830.70947265625,157.483,35.687
715.62255859375,74.98092651367188,3072.682373046875,157.452,35.689
1347.7012939453125,74.98970031738281,4020.901123046875,157.45,35.689
