seam_x,seam_y,seam_z,interior,floor
-280.2103271484375,0.0,224.73272705078125,180.0,35.0
-227.81106567382812,0.0,269.0594177246094,163.81,35.352
551.3477783203125,0.0,-375.9620361328125,155.877,35.79
-485.27471923828125,0.0,-507.303955078125,154.719,35.869
582.4622802734375,0.0,-171.20277404785156,152.439,36.037
245.4806365966797,0.0,337.67108154296875,150.011,36.234
-553.7848510742188,0.0,-183.02029418945312,140.779,37.155
-35.429561614990234,115.00006866455078,-206.05833435058594,140.251,37.217
-321.02996826171875,0.0,-723.6105346679688,139.128,37.351
-84.28276062011719,0.0,850.0,89.786,49.59
16.3577938079834,0.0,-413.3818054199219,77.753,55.764
-392.3439025878906,0.0,129.8743133544922,73.976,58.174
